AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
74,2,3,3,3,3,3,3,3,4,3,3,3,0,0.0,0,24,40
75,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,41
76,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,41
77,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34,3
78,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,43,49
79,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31,2
80,2,4,4,4,6,6,5,6,5,4,6,4,2,2.0,4,33,25
81,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,46,17
82,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,42
83,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,43,47
84,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,45,42
85,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,9
86,2,5,4,4,7,6,6,6,6,5,6,6,0,0.0,0,32,25
87,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,44
88,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,12,45
89,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31,16
90,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,41
91,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,4
92,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30,39
93,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,14,47
94,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41,35
95,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,44
0,3,2,2,2,2,2,2,2,2,2,2,2,0,0.0,0,1,25
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,50
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,45
3,3,24,22,18,37,57,34,57,78,89,57,22,35,15.66667,47,23,27
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,43
5,3,3,2,2,7,6,5,10,8,7,6,2,4,2.0,6,30,26
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,37,7
7,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33,47
8,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,15
9,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,28,43
10,3,2,2,2,2,2,2,2,2,2,2,2,0,1.0,2,24,47
11,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,11,6
12,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,44
13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41,49
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10,47
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,37
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,45,34
17,3,6,6,7,4,4,5,2,2,2,4,2,2,2.0,4,16,24
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,14
19,3,0,1,2,0,1,2,0,1,1,1,2,-1,1.0,0,22,1
